Employee ID,Full Name,Date of Birth,Gender,Education Level,Hire Date,Department,Job Title,Organization Level,Region,Country,Latitude,Longitude,Employment Status,Employment Type,Base Salary ($),Times Promoted,Annual Leave Entitlement (days),Ethnicity,Tenure (Years),Age (Years),Age Band,Tenure Band,Salary Band,Performance Review Year,Performance Rating,Projects Handled,Project Target,Working Hours,Overtime,Team Size,Potential Rating,Satisfaction Score,Incentive Amount ($),Bonus ($),Incentive Amount ($) Band,Bonus ($) Band,Satisfaction Score Band,Team Size Band,Performance Rating Band,Projects Handled Band,Project Target Band,Working Hours Band,Overtime Band,Resignation Probability,Resignation Prediction
-0.693782680541437,Josephine Cartwright,4/8/1980,0,3,6/4/2020,4,10,0,1,3,1.0733953307351476,-0.12759756086745408,1,0,-0.4462225631359611,0.7866121077432958,0.48927361520292906,13,0.2203263246196159,0.17606111482645193,36-45,4-6 Years,3,0.12627382177005528,2,-0.0978708726000624,0.37602764175590525,-0.10593269221886757,1.068188097625976,15,High,4,-0.6070493135892279,-0.6343192041813465,2,3,High,15-Nov,Below Average,41-60,41-60,3,2,0.0002796523503359284,0
-0.6918581793471472,Jonathan Parker,3/6/1960,0,2,5/16/2019,6,0,2,0,0,-1.3172924776544241,1.0586787032870026,0,0,-0.11252099129100986,0.7866121077432958,0.48927361520292906,3,0.830460762027783,1.6388352052377755,56-66,4-6 Years,3,0.12627382177005528,2,0.729484373801003,0.6312307769495669,0.5968112430450285,1.2315562790876753,14,Low,3,-0.312627980785589,-0.2454954709421961,3,3,Medium,15-Nov,Below Average,41-60,61-80,3,4,0.0006189745820946931,0
-0.6899336781528576,Amber Phillips,12/18/2001,1,0,12/9/2019,6,14,0,1,3,1.0733953307351476,-0.12759756086745408,1,0,-0.5918105189438234,0.06860916964089601,0.48927361520292906,16,-1.6100769876048853,-1.3598516801054379,18-25,1-3 Years,3,0.12627382177005528,3,0.6112907671722794,0.6822714039882992,-0.27979914340613743,-0.16137242600681403,7,Low,3,0.6393562351568245,0.6945395862846496,3,0,Medium,10-Jun,Average,41-60,61-80,2,1,0.9994150782698699,1
-0.6880091769585679,Yashica Amble,1/16/1977,1,3,1/28/2021,3,2,2,0,2,-0.8860176351143089,0.8849170330062535,1,0,1.0446843673842907,-1.3673967065639034,-0.8868084275553104,11,-0.38980811278855115,0.39547722838815047,46-55,1-3 Years,4,0.12627382177005528,4,-0.6888389057436806,-0.5937442719800088,-0.19893102657484912,0.3731568000186067,9,Low,4,-0.2633644399467898,-0.004431363364224166,3,3,High,10-Jun,Good,21-40,21-40,3,2,0.000358055952919196,0
-0.6860846757642781,Tina Hayes,9/25/1969,1,3,1/2/2021,2,3,1,1,3,1.0733953307351476,-0.12759756086745408,1,0,1.6798801810993813,0.06860916964089601,-1.91886995962399,16,-0.38980811278855115,0.9805868645526798,46-55,1-3 Years,0,0.12627382177005528,3,-0.8070325123724041,-0.8999880342124027,0.6016633300549051,-1.783589806908675,8,High,3,-0.5068753136449481,-0.6280733582030615,3,3,Medium,10-Jun,Average,21-40,21-40,3,3,0.0020934316699728708,0
-0.6841601745699885,Melissa Hudson,12/17/1958,0,1,7/30/2020,2,15,2,2,4,-0.10659346709357256,-1.7308805949637334,0,1,-0.03327717636231024,-1.3673967065639034,-0.19876740617619065,4,0.2203263246196159,1.7851126142789078,56-66,4-6 Years,3,0.12627382177005528,3,-0.21606447922878602,-0.032297374553953276,0.26808234812584086,-0.2484304700752199,13,High,4,0.09725829421577549,0.02472766369942019,3,3,High,15-Nov,Average,21-40,41-60,3,1,6.81885789328813e-05,0
-0.6822356733756987,Emily Bishop,12/29/1963,1,0,10/24/2022,3,2,2,0,0,-1.3172924776544241,1.0586787032870026,0,0,0.2801917822045464,0.7866121077432958,-0.19876740617619065,3,-0.9999425501967182,1.419419091676077,56-66,1-3 Years,4,0.12627382177005528,2,-1.2798069388872986,-1.2572724234835289,-1.541341765974235,1.4121211112295537,14,High,4,-1.3896235045860137,-1.4475411241459801,2,2,High,15-Nov,Below Average,21-40,21-40,2,4,0.00024131233712984884,0
-0.680311172181409,Joel Morley,5/15/1975,0,3,1/28/2021,2,7,0,1,3,1.0733953307351476,-0.12759756086745408,0,1,-1.274851740889102,-1.3673967065639034,0.48927361520292906,16,-0.38980811278855115,0.5417546374292829,46-55,1-3 Years,2,0.12627382177005528,3,-0.7479357090580423,-0.951028661251135,1.0329599504595057,0.15103339396657486,10,Moderate,4,-0.587362225437916,-0.5651612156728458,2,3,High,10-Jun,Average,21-40,21-40,3,2,0.00024999092628176885,0
-0.6783866709871194,Jimmy Coleman,4/30/1970,1,3,3/15/2018,2,3,1,2,4,-0.10659346709357256,-1.7308805949637334,0,1,0.018746701844795235,1.5046150458456953,-0.8868084275553104,4,1.44059519943595,0.9074481600321137,46-55,4-6 Years,3,0.12627382177005528,3,1.320452406944621,1.7030839447629456,-0.6140540236131922,-0.08183791661098694,14,High,4,0.2834752640800457,0.6482243038716261,3,0,High,15-Nov,Average,61-80,Above 80,2,1,0.0002184532127275952,0
-0.6764621697928296,Jeremiah Chad,4/25/1996,0,0,1/14/2020,2,15,2,0,2,-0.8860176351143089,0.8849170330062535,0,0,0.3940332290843411,0.7866121077432958,-0.8868084275553104,6,0.2203263246196159,-0.9941581575026069,26-35,4-6 Years,4,0.12627382177005528,2,0.02032273402866122,-0.18541925567015022,-1.6828609704289894,-1.3823346242995151,6,Moderate,3,-0.6400426634754735,-0.4683682217568976,2,3,Medium,10-Jun,Below Average,41-60,41-60,2,3,0.5104820764552033,1
-0.6745376685985399,Dan Thanel,5/10/1985,0,3,10/2/2019,2,7,0,1,1,1.1604047359185716,0.04982189103127102,0,0,-1.488523934316489,0.7866121077432958,1.5213351472716086,7,0.830460762027783,-0.189632407776379,36-45,4-6 Years,2,0.12627382177005528,4,0.6112907671722794,0.7333120310270315,-0.5790111756819042,0.6812634573219511,12,High,5,1.3107045311319685,1.249803222190555,0,0,Very High,15-Nov,Good,41-60,61-80,2,2,0.0006757868660212046,0
-0.6726131674042503,Univ.Prof. Nicolai Gude B.Sc.,2/7/1999,1,1,10/28/2021,6,14,0,1,1,1.1604047359185716,0.04982189103127102,0,0,-0.16473549690953834,0.7866121077432958,0.48927361520292906,7,-0.38980811278855115,-1.2135742710643056,18-25,1-3 Years,3,0.12627382177005528,1,-0.5706452991149569,-0.44062239086381183,-0.3471892380699408,0.4233136971192678,15,High,3,-1.28616875966852,-1.4051416083582706,2,2,Medium,15-Nov,Poor,21-40,41-60,2,2,0.021725819611376932,0
-0.6706886662099605,Andrew Gillespie,10/20/1972,1,4,11/26/2019,5,11,1,2,4,-0.10659346709357256,-1.7308805949637334,1,1,-0.9572838785692267,0.06860916964089601,0.48927361520292906,15,0.830460762027783,0.7611707509909814,46-55,4-6 Years,2,0.12627382177005528,2,0.5521939638579175,0.6312307769495669,1.2955117724673602,-0.27744981809802166,11,High,3,0.04320847898668514,0.061189661589577976,3,3,Medium,15-Nov,Below Average,41-60,61-80,3,1,0.0004865370583910647,0
-0.6687641650156708,Frau Ursula Hettner,6/16/1995,0,3,4/1/2020,6,14,0,1,1,1.1604047359185716,0.04982189103127102,0,0,0.5828513377288652,0.7866121077432958,-0.8868084275553104,7,0.2203263246196159,-0.9210194529820408,26-35,4-6 Years,4,0.12627382177005528,3,0.02032273402866122,-0.13437862863141792,-0.13625823603060067,-0.14095140332410186,8,Low,4,0.01223122936330824,-0.00982490243362474,3,3,High,10-Jun,Average,41-60,41-60,3,1,0.00031378174664721883,0
-0.6668396638213812,Jamie Howell,4/30/1977,1,2,11/14/2021,2,15,2,2,4,-0.10659346709357256,-1.7308805949637334,1,1,0.15293886811628435,0.7866121077432958,0.48927361520292906,15,-0.38980811278855115,0.39547722838815047,46-55,1-3 Years,4,0.12627382177005528,2,-0.6297421024293187,-0.6958255260574734,-0.037194792912272505,0.4233136971192678,10,High,2,-1.1147897640765583,-1.1900144994002786,2,2,Low,10-Jun,Below Average,21-40,21-40,3,2,0.0013848833632164744,0
-0.6649151626270914,Samarth Prabhu,8/27/2002,1,0,12/21/2018,0,4,2,0,2,-0.8860176351143089,0.8849170330062535,1,0,0.20443852094197518,0.06860916964089601,0.48927361520292906,11,-2.2202114250130522,-1.4329903846260041,18-25,<1 Year,4,-4.608994494611324,3,-0.8070325123724041,-0.951028661251135,-3.921560002012884,-0.45801465023990007,5,Moderate,3,-0.5354934641295656,-0.44754065990335656,3,3,Medium,5-Jan,Average,21-40,21-40,0,1,0.9992572819024141,1
-0.6629906614328017,Adam Hänel-Patberg,10/2/1959,2,0,12/7/2020,4,10,0,1,1,1.1604047359185716,0.04982189103127102,0,1,0.08638835234388523,-1.3673967065639034,-0.8868084275553104,7,0.2203263246196159,1.7119739097583417,56-66,4-6 Years,4,0.12627382177005528,2,0.07941953734302304,0.06978387952351137,-0.5244251968207846,-1.0975150974090524,9,Moderate,3,-0.46423872055331866,-0.28846759602269606,3,3,Medium,10-Jun,Below Average,41-60,41-60,2,3,0.000990883043784429,0
-0.6610661602385121,Dipl.-Ing. Alf Meyer MBA.,2/4/2004,1,2,12/22/2021,5,12,1,1,1,1.1604047359185716,0.04982189103127102,1,0,-0.44919220668000465,1.5046150458456953,0.48927361520292906,8,-0.38980811278855115,-1.5792677936671364,18-25,1-3 Years,3,0.12627382177005528,3,-0.5706452991149569,-0.49166301790254413,-0.2690167305242359,-1.3106819132037557,6,High,5,-0.15395303516172976,-0.1366556584433071,3,3,Very High,10-Jun,Average,21-40,41-60,2,3,0.004173605463043617,0
-0.6591416590442223,Sarah Ramirez,6/14/1963,0,1,8/27/2020,2,3,1,2,4,-0.10659346709357256,-1.7308805949637334,1,0,-0.17426272340654578,-1.3673967065639034,0.48927361520292906,15,0.2203263246196159,1.419419091676077,56-66,4-6 Years,3,0.12627382177005528,3,-0.03877406928570059,0.171865133600976,0.882680036043632,-0.9309225439448194,9,Moderate,5,-0.0499484447179994,0.23399874146691124,3,0,Very High,10-Jun,Average,41-60,41-60,3,1,6.701865206447558e-05,0
-0.6572171578499326,Keith Brady,6/19/2002,2,3,10/22/2020,2,7,0,2,4,-0.10659346709357256,-1.7308805949637334,0,0,-0.7618630165633795,0.06860916964089601,0.48927361520292906,15,0.2203263246196159,-1.4329903846260041,18-25,4-6 Years,3,0.12627382177005528,3,0.07941953734302304,0.06978387952351137,0.5672943804016076,-0.737460223792807,13,Moderate,4,0.3848851073023435,0.2993180453702812,3,0,High,15-Nov,Average,41-60,41-60,3,1,0.00023372838007366438,0
-0.655292656655643,Kimberly Rojas,1/27/1966,1,3,3/12/2018,2,15,2,2,4,-0.10659346709357256,-1.7308805949637334,0,0,-0.5642362638814313,-1.3673967065639034,0.48927361520292906,9,1.44059519943595,1.2000029781143784,56-66,4-6 Years,3,0.12627382177005528,3,1.2022588003158974,0.7843526580657638,0.20675736222438412,0.20119029321681783,7,Low,5,1.6366346309010131,1.695460630082606,0,0,Very High,10-Jun,Average,61-80,61-80,3,2,8.379953240638371e-05,0
-0.6533681554613532,Terry Noble,9/21/1979,0,4,2/6/2020,4,8,1,0,0,-1.3172924776544241,1.0586787032870026,1,0,-1.1835039141498498,-0.6493937684615038,1.1773146365820488,3,0.2203263246196159,0.2491998193470181,36-45,4-6 Years,2,0.12627382177005528,3,-0.1569676759144242,-0.23645988270888255,-0.9125921576109685,-0.21081279671232858,11,High,4,-0.39741939755538314,-0.004290413384460056,3,3,High,15-Nov,Average,41-60,41-60,2,1,0.002366785772525697,0
-0.6514436542670635,Advaith Dara,7/8/1963,0,0,7/12/2020,6,13,1,0,2,-0.8860176351143089,0.8849170330062535,0,1,1.0146688382334308,0.06860916964089601,-0.8868084275553104,11,0.2203263246196159,1.419419091676077,56-66,4-6 Years,4,0.12627382177005528,4,-0.1569676759144242,-0.3385411367863472,-0.04730330751618354,-1.500561597725745,18,Low,5,0.7436566948599109,0.7212628215104999,3,0,Very High,16-20,Good,41-60,41-60,3,3,7.624629041714209e-05,0
-0.6495191530727739,Bartholomäus Kreusel B.Sc.,7/13/1987,1,1,9/1/2019,3,2,2,1,1,1.1604047359185716,0.04982189103127102,1,0,1.1572510970520458,0.7866121077432958,-1.91886995962399,7,0.830460762027783,-0.33590981681751136,36-45,4-6 Years,0,0.12627382177005528,3,0.6112907671722794,0.9885151662206931,-0.6113584224144195,-1.0384016106959375,9,High,4,0.09672415856171677,0.19804108022309572,3,0,High,10-Jun,Average,41-60,61-80,2,1,0.00027031441026687545,0
-0.6475946518784841,Andrew Calhoun,9/22/1960,0,2,6/28/2020,0,4,2,0,0,-1.3172924776544241,1.0586787032870026,0,1,1.9723279090752321,-0.6493937684615038,-1.91886995962399,3,0.2203263246196159,1.6388352052377755,56-66,4-6 Years,0,0.12627382177005528,3,0.02032273402866122,0.018743252484779042,0.5592075687184788,-0.2860481434381112,12,Low,5,-0.13067362290567003,0.1977173357383258,3,0,Very High,15-Nov,Average,41-60,41-60,3,1,6.09264594850913e-05,0
-0.6456701506841944,Marieluise Salz,3/8/1972,1,3,6/24/2019,2,15,2,1,1,1.1604047359185716,0.04982189103127102,0,0,-0.5451656489981865,1.5046150458456953,1.1773146365820488,7,0.830460762027783,0.7611707509909814,46-55,4-6 Years,3,0.12627382177005528,3,0.6112907671722794,0.37602764175590525,1.1806790465669286,0.8188366627633823,12,Low,4,0.521901375816527,0.6060053802454888,3,0,High,15-Nov,Average,41-60,41-60,3,2,6.752936971457683e-05,0
-0.6437456494899048,Ms Katie Thomas,4/26/2000,0,0,4/28/2019,2,15,2,1,3,1.0733953307351476,-0.12759756086745408,1,0,0.8612954102985881,1.5046150458456953,-0.8868084275553104,16,0.830460762027783,-1.2867129755848716,18-25,4-6 Years,4,0.12627382177005528,3,0.729484373801003,0.5291495228721023,-0.008082270853009452,-0.07109000993587514,10,Low,4,0.8764155880138033,0.9767787067011331,0,0,High,10-Jun,Average,41-60,61-80,3,1,6.689921455322046e-05,0
-0.641821148295615,Dr. Anton Eimer,2/15/1993,1,1,9/10/2022,3,2,2,1,1,1.1604047359185716,0.04982189103127102,0,1,0.731127968852629,-0.6493937684615038,-0.8868084275553104,7,-0.9999425501967182,-0.7747420439409084,26-35,1-3 Years,4,0.12627382177005528,1,-1.2798069388872986,-1.2062317964447966,-2.6856256191369643,-1.5328053177510803,12,Low,4,-1.448422937836979,-1.6426643476946763,2,2,High,15-Nov,Poor,21-40,21-40,1,3,0.0004912052814980085,0
-0.6398966471013253,Hiral Zacharia,7/11/1967,1,2,3/21/2018,0,4,2,0,2,-0.8860176351143089,0.8849170330062535,1,0,-1.3210958788633334,0.7866121077432958,1.1773146365820488,11,1.44059519943595,1.1268642735938124,56-66,4-6 Years,2,0.12627382177005528,2,1.2613556036302593,1.2437183014143547,1.5478202969809782,-0.45801465023990007,11,High,3,0.2315934112115466,0.20329366931273257,3,0,Medium,15-Nov,Below Average,61-80,61-80,4,1,0.0003386312629389236,0
-0.6379721459070357,Lisa Cameron,8/30/1960,0,0,5/21/2022,2,15,2,0,0,-1.3172924776544241,1.0586787032870026,0,0,-0.12294292339945863,1.5046150458456953,-0.8868084275553104,3,-0.9999425501967182,1.6388352052377755,56-66,1-3 Years,3,0.12627382177005528,4,-1.2798069388872986,-1.4103943045997258,0.7593561578759173,-2.199175531608012,12,Low,5,-0.6885442755136301,-0.5490224429898862,2,3,Very High,15-Nov,Good,21-40,21-40,3,0,0.006655812057607619,0
-0.6360476447127459,Waltraut Hellwig-Ruppert,3/8/1986,0,4,1/14/2019,6,14,0,1,1,1.1604047359185716,0.04982189103127102,0,0,0.03377601560586422,-0.6493937684615038,0.48927361520292906,8,0.830460762027783,-0.26277111229694516,36-45,4-6 Years,3,0.12627382177005528,2,0.5521939638579175,0.8353932851044962,0.7148786936187087,0.8016400120832032,10,High,2,-0.5342340560432799,-0.5311702471154227,3,3,Low,10-Jun,Below Average,41-60,61-80,3,2,0.00021801605271784934,0
-0.6341231435184562,Lauren Lewis,11/28/1969,0,2,6/7/2022,2,15,2,0,0,-1.3172924776544241,1.0586787032870026,0,0,-0.019426851700153135,1.5046150458456953,0.48927361520292906,3,-0.9999425501967182,0.9805868645526798,46-55,1-3 Years,3,0.12627382177005528,3,-1.2798069388872986,-1.3083130505222613,-1.3068242271634989,0.4018178837690442,9,High,3,-1.0808276387393234,-0.9337167822906431,2,3,Medium,10-Jun,Average,21-40,21-40,2,2,0.005949694339524387,0
-0.6321986423241666,Christopher Brown,10/28/1967,1,1,12/10/2022,2,3,1,2,4,-0.10659346709357256,-1.7308805949637334,1,0,1.6890609629964974,-0.6493937684615038,-0.8868084275553104,9,-0.9999425501967182,1.1268642735938124,56-66,1-3 Years,0,0.12627382177005528,3,-1.3389037422016605,-1.2572724234835289,0.48036115480797265,0.07938068351569012,12,High,4,-1.0015137307356612,-1.0337978749532697,2,2,High,15-Nov,Average,21-40,21-40,3,2,4.97655565302784e-05,0
-0.6302741411298768,Patrick Hurst,1/14/1998,1,3,7/30/2020,6,0,2,2,4,-0.10659346709357256,-1.7308805949637334,0,0,1.6417165733324204,-1.3673967065639034,-0.8868084275553104,15,0.2203263246196159,-1.1404355665437393,26-35,4-6 Years,0,0.12627382177005528,2,0.07941953734302304,0.018743252484779042,-0.9267440780564439,-0.2806741901005553,8,Moderate,4,-0.43248906888118066,-0.30214414874665607,3,3,High,10-Jun,Below Average,41-60,41-60,2,1,0.020207903820168252,0
-0.6283496399355871,Megan Kelly,11/28/1972,0,2,1/11/2021,2,3,1,1,3,1.0733953307351476,-0.12759756086745408,1,0,-1.7700855938778168,0.7866121077432958,1.5213351472716086,1,-0.38980811278855115,0.7611707509909814,46-55,1-3 Years,2,0.12627382177005528,3,-0.6888389057436806,-0.7468661530962057,-2.1532438526932536,0.09371122646569979,16,Moderate,4,-0.04957140778572275,-0.17165750263684906,3,3,High,16-20,Average,21-40,21-40,1,2,0.0006000389813480562,0
-0.6264251387412975,Ing. Claus-Peter Hartung B.Sc.,8/18/1964,1,3,8/5/2022,2,15,2,1,1,1.1604047359185716,0.04982189103127102,0,1,-0.9564919459969874,-1.3673967065639034,1.1773146365820488,7,-2.2202114250130522,1.346280387155511,56-66,<1 Year,2,1.7046965938971819,4,1.7932268334595156,1.9582870799566072,1.349115777872607,1.4673960604585803,4,Moderate,3,3.118285042267462,1.3414493395016898,1,0,Medium,5-Jan,Good,61-80,Above 80,3,4,0.9971859214990946,1
-0.6245006375470077,Leroy Owens,4/4/1969,0,3,11/16/2018,4,10,0,2,4,-0.10659346709357256,-1.7308805949637334,0,0,1.8146931296802447,0.06860916964089601,-0.8868084275553104,15,1.44059519943595,0.9805868645526798,46-55,4-6 Years,0,0.12627382177005528,4,1.320452406944621,1.2437183014143547,0.6084023370952422,-0.38277930351411743,12,Low,4,1.6572721663191057,2.072017310395435,0,0,High,15-Nov,Good,61-80,61-80,3,1,6.344828726860266e-05,0
-0.622576136352718,Kelly Hahn,9/7/1988,1,0,8/28/2021,1,6,2,2,4,-0.10659346709357256,-1.7308805949637334,1,0,-0.6839921334043445,0.06860916964089601,0.48927361520292906,15,-0.38980811278855115,-0.4090485213380775,36-45,1-3 Years,3,0.12627382177005528,2,-0.8070325123724041,-0.5937442719800088,0.3860150158091994,-0.5654937169910181,10,High,5,-0.7604771619055691,-0.9108784808820338,2,3,Very High,10-Jun,Below Average,21-40,21-40,3,1,0.0001419056276779178,0
-0.6206516351584284,Guy Wells,5/5/1975,1,0,3/1/2020,2,15,2,1,3,1.0733953307351476,-0.12759756086745408,0,0,-0.5727075802821199,-0.6493937684615038,0.48927361520292906,5,0.2203263246196159,0.5417546374292829,46-55,4-6 Years,3,0.12627382177005528,2,0.02032273402866122,-0.032297374553953276,-0.07762885132791666,1.1487973976893147,12,Moderate,4,-0.6410166755505218,-0.5740102315898942,2,3,High,15-Nov,Below Average,41-60,41-60,3,4,0.00010902186623003465,0
-0.6187271339641386,Luis Evans,9/9/1996,0,3,5/14/2020,1,6,2,2,4,-0.10659346709357256,-1.7308805949637334,1,0,-1.2644845105595828,0.7866121077432958,1.1773146365820488,15,0.2203263246196159,-0.9941581575026069,26-35,4-6 Years,2,0.12627382177005528,3,-0.0978708726000624,-0.08333800159268559,-0.4779260296427938,2.008629931698259,15,Low,5,-0.09699165695561338,0.10403184840748352,3,3,Very High,15-Nov,Average,41-60,41-60,2,4,0.002975950435050762,0
-0.6168026327698489,Matthew Haynes,4/8/1981,1,1,6/16/2020,2,15,2,0,0,-1.3172924776544241,1.0586787032870026,1,0,0.5969229559512397,0.7866121077432958,-0.19876740617619065,3,0.2203263246196159,0.10292241030588574,36-45,4-6 Years,4,0.12627382177005528,3,-0.0978708726000624,0.171865133600976,-0.5345337114246956,1.4174950645671096,11,Low,5,-0.1090882585328258,-0.11077812309603993,3,3,Very High,15-Nov,Average,41-60,41-60,2,4,0.0006027181654513095,0
-0.6148781315755593,Fabienne Sontag,10/9/1981,0,3,8/5/2021,2,7,0,1,1,1.1604047359185716,0.04982189103127102,0,0,1.362602403970802,-0.6493937684615038,-1.91886995962399,12,-0.38980811278855115,0.10292241030588574,36-45,1-3 Years,0,0.12627382177005528,2,-0.8070325123724041,-0.8999880342124027,0.8631369051138004,-0.9739141706452666,13,High,4,-0.9691042644320388,-0.8189526659548056,2,3,High,15-Nov,Below Average,21-40,21-40,3,1,0.00024195767822345692,0
-0.6129536303812695,Falan De,3/19/1974,1,0,8/10/2019,4,8,1,0,2,-0.8860176351143089,0.8849170330062535,0,0,2.2884470030682897,0.7866121077432958,-1.91886995962399,11,0.830460762027783,0.614893341949849,46-55,4-6 Years,1,0.12627382177005528,2,0.6112907671722794,0.5801901499108345,-0.5547507406325176,0.07938068351569012,12,High,4,0.024469219790124678,0.01261477481346534,3,3,High,15-Nov,Below Average,41-60,61-80,2,2,0.000564293773391095,0
-0.6110291291869798,Bodo Zänker,1/18/1990,1,3,3/12/2019,6,14,0,1,1,1.1604047359185716,0.04982189103127102,0,0,-0.6870243524682247,-0.6493937684615038,0.48927361520292906,7,0.830460762027783,-0.5553259303792099,26-35,4-6 Years,3,0.12627382177005528,2,0.5521939638579175,0.37602764175590525,0.8669107532615303,-0.2688514927579321,9,High,4,0.08426884823643528,-0.09064870411101687,3,3,High,10-Jun,Below Average,41-60,41-60,3,1,0.00010499003394072035,0
-0.6091046279926902,Stacey Davis,1/28/2006,1,3,12/4/2022,6,13,1,2,4,-0.10659346709357256,-1.7308805949637334,1,1,-0.47922141127559686,1.5046150458456953,-0.19876740617619065,15,-0.9999425501967182,-1.7255452027082687,18-25,1-3 Years,3,0.12627382177005528,3,-1.2207101355729368,-1.3593536775609936,0.18114912253220591,-2.7903103987391615,14,High,4,-0.8805162952191802,-0.9312215271801365,2,3,High,15-Nov,Average,21-40,21-40,3,0,0.012190141983223386,0
-0.6071801267984004,Viraj Sandhu,7/5/1969,1,1,7/24/2021,1,6,2,0,2,-0.8860176351143089,0.8849170330062535,0,0,-0.8551801073441182,-1.3673967065639034,0.48927361520292906,10,-2.2202114250130522,0.9805868645526798,46-55,<1 Year,3,0.12627382177005528,3,-0.5706452991149569,-0.49166301790254413,-0.012934357862886015,1.1040144539262093,8,High,5,-0.10099767436105392,-0.015898965624072628,3,3,Very High,10-Jun,Average,21-40,41-60,3,4,0.9948042119565472,1
-0.6052556256041107,Becky Davis,5/10/1975,0,0,7/7/2020,1,6,2,0,0,-1.3172924776544241,1.0586787032870026,1,0,2.043837638396552,0.7866121077432958,-1.91886995962399,3,-0.9999425501967182,0.5417546374292829,46-55,1-3 Years,0,-3.030571722484198,4,-1.3980005455160223,-1.5635161857159228,0.5005781840157947,0.26209509699259076,12,High,5,-0.34448236493891515,-0.31629420530888513,3,3,Very High,15-Nov,Good,20-Oct,20-Oct,3,2,9.589226034479072e-05,0
-0.6033311244098211,Nitara Sodhi,1/11/1973,1,3,8/14/2018,3,9,0,0,2,-0.8860176351143089,0.8849170330062535,0,0,1.4333947940547875,1.5046150458456953,-1.91886995962399,6,-0.9999425501967182,0.6880320464704152,46-55,1-3 Years,0,-3.030571722484198,2,0.07941953734302304,0.32498701471717295,-1.804163145675922,1.6270792447317899,12,Low,2,-0.8099475493947146,-1.0171239328158945,2,2,Low,15-Nov,Below Average,41-60,41-60,2,4,0.9956711512083337,1
-0.6014066232155313,Samuel Morar,12/19/1971,0,1,9/3/2018,6,14,0,0,2,-0.8860176351143089,0.8849170330062535,1,0,-0.9087808057696278,-0.6493937684615038,1.1773146365820488,11,1.44059519943595,0.8343094555115476,46-55,4-6 Years,3,0.12627382177005528,3,1.2022588003158974,0.8353932851044962,-0.918657266373315,-1.4038304376497388,11,High,4,0.8320692371667797,0.9416579359621652,0,0,High,15-Nov,Average,61-80,61-80,2,3,0.00017462714661214786,0
-0.5994821220212416,Ucchal Dhawan,12/1/1966,1,1,5/5/2020,3,9,0,0,2,-0.8860176351143089,0.8849170330062535,1,1,1.5244686974919726,-0.6493937684615038,-0.8868084275553104,11,0.2203263246196159,1.2000029781143784,56-66,4-6 Years,0,0.12627382177005528,3,-0.0978708726000624,-0.3385411367863472,0.06793375896840229,1.5303480846557835,13,Moderate,4,0.12952637166979417,0.14978773558831915,3,0,High,15-Nov,Average,41-60,41-60,3,4,5.032813949638517e-05,0
-0.597557620826952,Dr Reece Thompson,8/11/1986,1,3,12/26/2021,4,8,1,1,3,1.0733953307351476,-0.12759756086745408,1,1,1.9538374645745802,0.7866121077432958,-1.91886995962399,16,-0.9999425501967182,-0.26277111229694516,36-45,1-3 Years,0,0.12627382177005528,3,-0.6888389057436806,-0.5937442719800088,-0.2690167305242359,1.6199139743315758,12,Low,5,-0.4732640421196935,-0.6048628607541381,3,3,Very High,15-Nov,Average,21-40,21-40,2,4,0.002641434900936436,0
-0.5956331196326622,Todd Baker,5/31/1986,0,3,2/4/2021,1,5,3,2,4,-0.10659346709357256,-1.7308805949637334,1,0,-0.9071099150677603,0.06860916964089601,0.48927361520292906,15,-0.38980811278855115,-0.26277111229694516,36-45,1-3 Years,3,0.12627382177005528,3,-0.6888389057436806,-0.7979067801349381,-0.15310575767484882,-0.6299811570416889,16,High,4,-0.5191551970642397,-0.3989877965615819,3,3,High,16-20,Average,21-40,21-40,3,1,0.0005369329766302293,0
-0.5937086184383725,Michael Roberts,8/27/2006,0,3,6/4/2019,0,4,2,2,4,-0.10659346709357256,-1.7308805949637334,0,1,0.4425213832169587,-0.6493937684615038,-0.8868084275553104,14,0.2203263246196159,-1.7255452027082687,18-25,4-6 Years,4,0.12627382177005528,3,0.49309716054355573,0.4781088958333699,-1.6707307529042963,-0.32474060746851396,13,Moderate,4,0.10184557689180919,0.1434339747817777,3,0,High,15-Nov,Average,41-60,41-60,2,1,0.002267265942574396,0
-0.5917841172440829,Jelena Bolzmann,8/25/1986,0,4,5/27/2022,6,13,1,1,1,1.1604047359185716,0.04982189103127102,1,0,0.10477022210150926,1.5046150458456953,0.48927361520292906,7,-0.9999425501967182,-0.26277111229694516,36-45,1-3 Years,4,0.12627382177005528,1,-1.2798069388872986,-1.3083130505222613,0.5288820249067456,1.0251964709255288,10,Moderate,3,-1.4302832720952199,-1.6013395755026658,2,2,Medium,10-Jun,Poor,21-40,21-40,3,2,0.0027857412005564608,0
-0.5898596160497931,Amber Foley,3/17/1985,1,0,3/4/2022,0,4,2,2,4,-0.10659346709357256,-1.7308805949637334,1,0,-0.43260472103425734,-1.3673967065639034,-0.19876740617619065,9,-0.9999425501967182,-0.189632407776379,36-45,1-3 Years,3,0.12627382177005528,1,-1.3389037422016605,-1.3593536775609936,-0.946961107264266,-2.4571252918106956,6,High,1,-1.4604409900533004,-1.628307270849669,2,2,Very Low,10-Jun,Poor,21-40,21-40,2,0,0.13788258057461203,0
