Employee ID,Full Name,Resignation Probability,Resignation Prediction
-0.657217158,Keith Brady,0.000233728,0
-0.655292657,Kimberly Rojas,8.38E-05,0
-0.653368155,Terry Noble,0.002366786,0
-0.651443654,Advaith Dara,7.62E-05,0
-0.649519153,Bartholomäus Kreusel B.Sc.,0.000270314,0
-0.647594652,Andrew Calhoun,6.09E-05,0
-0.645670151,Marieluise Salz,6.75E-05,0
-0.643745649,Ms Katie Thomas,6.69E-05,0
-0.641821148,Dr. Anton Eimer,0.000491205,0
-0.639896647,Hiral Zacharia,0.000338631,0
-0.637972146,Lisa Cameron,0.006655812,0
-0.636047645,Waltraut Hellwig-Ruppert,0.000218016,0
-0.634123144,Lauren Lewis,0.005949694,0
-0.632198642,Christopher Brown,4.98E-05,0
-0.630274141,Patrick Hurst,0.020207904,0
-0.62834964,Megan Kelly,0.000600039,0
-0.626425139,Ing. Claus-Peter Hartung B.Sc.,0.997185921,1
-0.624500638,Leroy Owens,6.34E-05,0
-0.622576136,Kelly Hahn,0.000141906,0
-0.620651635,Guy Wells,0.000109022,0
-0.618727134,Luis Evans,0.00297595,0
-0.616802633,Matthew Haynes,0.000602718,0
-0.614878132,Fabienne Sontag,0.000241958,0
-0.61295363,Falan De,0.000564294,0
-0.611029129,Bodo Zänker,0.00010499,0
-0.609104628,Stacey Davis,0.012190142,0
-0.607180127,Viraj Sandhu,0.994804212,1
-0.605255626,Becky Davis,9.59E-05,0
-0.603331124,Nitara Sodhi,0.995671151,1
-0.601406623,Samuel Morar,0.000174627,0
-0.599482122,Ucchal Dhawan,5.03E-05,0
-0.597557621,Dr Reece Thompson,0.002641435,0
-0.59563312,Todd Baker,0.000536933,0
-0.593708618,Michael Roberts,0.002267266,0
-0.591784117,Jelena Bolzmann,0.002785741,0
-0.589859616,Amber Foley,0.137882581,0
-0.587935115,Benjamin Watson-Smith,0.000272726,0
-0.586010614,Helmut Mitschke,0.025096274,0
-0.584086112,Dustin Cooper,6.52E-05,0
-0.582161611,Clifford Evans,0.000431989,0
-0.58023711,Melissa Lane,0.970791785,1
-0.578312609,Sai Vohra,0.000107565,0
-0.576388108,Yauvani Mohanty,0.000655224,0
-0.574463606,Prof. Canan Loos MBA.,0.000110035,0
-0.572539105,Hildegard Ditschlerin,3.37E-05,0
-0.570614604,Carly Velez,0.996607864,1
-0.568690103,Elwira Vollbrecht,0.001084197,0
-0.566765602,Justin Hurst,0.008491128,0
-0.564841101,Rudra Bera,0.001419138,0
-0.562916599,Cameron Mcbride,0.000189937,0
-0.560992098,Kimberly Hunt,0.000825471,0
-0.559067597,Alison Hart,0.000138422,0
-0.557143096,Carl Brown,0.000819418,0
-0.555218595,Matthew Webb,8.44E-05,0
-0.553294093,Robert Harrington,0.000194585,0
-0.551369592,Katherine Ruiz,0.003870036,0
-0.549445091,Warhi Doctor,0.220734822,0
-0.54752059,Lindsay Hutchinson,0.998559685,1
-0.545596089,Julie Lester,5.65E-05,0
-0.543671587,Amanda Guzman,6.71E-05,0
-0.541747086,Editha Rudolph,0.019837409,0
-0.539822585,Barry Matthews,0.006893248,0
-0.537898084,Prof. Burkard Hande,0.000639891,0
-0.535973583,Ms Rebecca Matthews,0.001363411,0
-0.534049081,Hritik Bhatt,0.000274755,0
-0.53212458,Justin Shaw,0.209797495,0
-0.530200079,James Sanchez,0.000126627,0
-0.528275578,Ganga Chad,0.998989819,1
-0.526351077,Dr Max Chambers,0.000215147,0
-0.524426575,Alexander Wells,0.000586456,0
-0.522502074,Bruce Ali-Morton,0.000339027,0
-0.520577573,Upadhriti Rajagopalan,0.017481179,0
-0.518653072,Jessica Douglas,0.001816682,0
-0.516728571,Ashley Hudson,0.000749487,0
-0.514804069,Karen Ali,0.000377534,0
-0.512879568,Susan Castillo,0.96826657,1
-0.510955067,Deanna Romero,0.997106061,1
-0.509030566,Geetika Padmanabhan,0.000663162,0
-0.507106065,William Cooper,0.000431061,0
-0.505181564,Mr Liam Hart,0.000177134,0
-0.503257062,Brian Chen,0.001534179,0
-0.501332561,Meredith Lewis,0.000391662,0
-0.49940806,Hans-Henning Häring,3.00E-05,0
-0.497483559,Scott Friedman,4.91E-05,0
-0.495559058,Dr Ellie Cole,0.999000421,1
-0.493634556,Ishwar Nagy,0.048070847,0
-0.491710055,Amy Wright,0.001276218,0
-0.489785554,Yachana Vaidya,0.10681664,0
-0.487861053,Deanna Carlson,0.000921044,0
-0.485936552,Lorraine Hall-Jones,0.001107511,0
-0.48401205,Yahvi Bali,0.000163137,0
-0.482087549,Dr Robin Parker,0.002347541,0
-0.480163048,Walburga Bachmann,0.060933498,0
-0.478238547,Mathilde Wagenknecht,0.999346661,1
-0.476314046,Ryan Larson,0.000228811,0
-0.474389544,Hamsini Sandal,0.001839815,0
-0.472465043,Hamsini Kunda,0.000295251,0
-0.470540542,Dipl.-Ing. Ricarda Baum B.Eng.,0.000402258,0
-0.468616041,Corey Vargas,0.000244063,0
-0.46669154,David Weeks,4.27E-05,0
-0.464767038,Cindy Hamilton,0.000708517,0
-0.462842537,Mitesh Lalla,4.28E-05,0
-0.460918036,Caroline Thorpe,5.42E-05,0
-0.458993535,Bradley Wheeler,0.99929356,1
-0.457069034,Gunda Christoph-Mentzel,0.000829262,0
-0.455144532,Christopher Mital,0.000300289,0
-0.453220031,Robert Bates,0.999214396,1
-0.45129553,Saanvi Dayal,0.000200241,0
-0.449371029,Vernon Brennan,0.999315574,1
-0.447446528,Chad Thomas,0.040236473,0
-0.445522026,Nathaniel Griffith,5.54E-05,0
-0.443597525,Qabil Toor,6.51E-05,0
-0.441673024,Theresa Hicks,0.000158262,0
-0.439748523,Timothy Gordon,0.999007045,1
-0.437824022,Anthony Weber,0.000151139,0
-0.435899521,Amanda Rörricht-Stroh,0.000720025,0
-0.433975019,Julia Harris,0.99874909,1
-0.432050518,Rachel Schneider,0.000846738,0
-0.430126017,Ryan Aguilar,0.000117443,0
-0.428201516,Edith Baum,0.000133976,0
-0.426277015,Michael Morse,0.99958597,1
-0.424352513,Ing. Benno Köster,0.003980274,0
-0.422428012,Dr. Senol Kitzmann,0.552109069,1
-0.420503511,Shivansh Hayer,0.000100611,0
-0.41857901,Sandra Fisher,0.000506227,0
-0.416654509,Natasha Wong,0.000156959,0
-0.414730007,Arya Lal,0.000979342,0
-0.412805506,Balthasar Thanel,0.000915715,0
-0.410881005,Mrs Melissa May,0.000159182,0
-0.408956504,Kabir Borra,0.357962,0
-0.407032003,Hans Josef Hertrampf,0.000313188,0
-0.405107501,Richard Russell,0.001297547,0
-0.403183,Netra Bhatnagar,0.000410004,0
-0.401258499,Karolina Henck,5.63E-05,0
-0.399333998,Dr. Bernard Gutknecht,0.000719387,0
-0.397409497,Tanvi Kuruvilla,0.000183222,0
-0.395484995,Daniel Bartlett,0.003890357,0
-0.393560494,Thoralf Gunpf,0.001241302,0
-0.391635993,Trevor Parker,0.000205668,0
-0.389711492,Maria Burns,7.82E-05,0
-0.387786991,Reva Rajagopalan,0.211376638,0
-0.385862489,James Gunpf-Kühnert,9.84E-05,0
-0.383937988,Lynne Wilson,5.13E-05,0
-0.382013487,Keith Morgan DDS,0.000164845,0
-0.380088986,Gavin Marsh,0.000110686,0
-0.378164485,Michelle Harris,0.003623737,0
-0.376239983,Gerard Cook,7.49E-05,0
-0.374315482,Deanna Tran,0.000149378,0
-0.372390981,Prof. Meinrad Jäntsch,0.000898708,0
-0.37046648,Brita Mies,0.000132578,0
-0.368541979,Lindsey Lloyd,5.91E-05,0
-0.366617478,Ashley Petty,0.438954191,0
-0.364692976,Elfi Reuter,0.999529039,1
-0.362768475,Albertine Bachmann,3.00E-05,0
-0.360843974,Brian Waller,0.000141732,0
-0.358919473,Lindsay Crawford MD,0.000104898,0
-0.356994972,Bobby Klein,8.71E-05,0
-0.35507047,Terry Powers,0.997983361,1
-0.353145969,Mohammed Thomson,0.000195407,0
-0.351221468,Salih Finke,0.003256169,0
-0.349296967,Susan Freeman-Glover,0.001801887,0
-0.347372466,Ms Lindsey Howe,0.000257086,0
-0.345447964,Mrs Janice Phillips,0.001221869,0
-0.343523463,Kavya Bhargava,0.018710156,0
-0.341598962,Erik Mosemann-Jäkel,0.000127119,0
-0.339674461,Ing. Hilde Krein,5.74E-05,0
-0.33774996,Danny Cole,0.000148543,0
-0.335825458,Lynn Nichols,4.27E-05,0
-0.333900957,Loni Möchlichen,4.50E-05,0
-0.331976456,Zaid Atwal,0.000163224,0
-0.330051955,Nicholas Gonzalez,0.000101034,0
-0.328127454,Dylan Atkinson,0.000170664,0
-0.326202952,Prof. Suse Tschentscher,0.004826881,0
-0.324278451,Stephen Smith,0.000244552,0
-0.32235395,Lajita Bal,0.000492159,0
-0.320429449,Charlotte Johnson,0.000126722,0
-0.318504948,Steven Ellis,0.009454477,0
-0.316580446,Courtney Scott,0.117956639,0
-0.314655945,Phillip Romero,0.000107487,0
-0.312731444,Torben Austermühle,0.005265304,0
-0.310806943,Ms Francesca Woods,0.001118345,0
-0.308882442,Nathan Wilson,0.000262066,0
-0.30695794,Elif Anders,0.000293717,0
-0.305033439,Edward Whitehouse,0.000983375,0
-0.303108938,Anne-Katrin Scholl,6.48E-05,0
-0.301184437,Dawn Spears,7.06E-05,0
-0.299259936,Krista Gonzalez,0.003375755,0
-0.297335435,Jackson Smith,0.00022298,0
-0.295410933,Dr Mohamed Harris,0.000372498,0
-0.293486432,Diethelm Austermühle,0.004944914,0
-0.291561931,Mr Adrian French,0.002399762,0
-0.28963743,Lajita Brar,0.000111504,0
-0.287712929,Abram Tschentscher,0.000101461,0
-0.285788427,Prof. Marco Kohl B.Eng.,0.001122373,0
-0.283863926,Frau Paula Krause B.Sc.,8.78E-05,0
-0.281939425,Arnold Kroker B.A.,0.000150163,0
-0.280014924,Julia Loos,0.001513469,0
-0.278090423,Tammy Gonzales,7.46E-05,0
-0.276165921,Mrs Sian Sanders,0.000126433,0
-0.27424142,Mark Miller,0.00037478,0
-0.272316919,Nisha Padmanabhan,0.354003201,0
-0.270392418,Melissa Rocha,0.056517659,0
-0.268467917,Vincent Williams,0.000350463,0
-0.266543415,Robert Jones,7.75E-05,0
-0.264618914,Raymond Kelley,0.001147349,0
-0.262694413,Herr Hermann Winkler,0.000444399,0
-0.260769912,Marit Haase B.A.,0.000188313,0
-0.258845411,Michael Jarvis,0.00224949,0
-0.256920909,Melissa Berry,0.000111732,0
-0.254996408,Jennifer Marks,4.99E-05,0
-0.253071907,Susan Hatfield,9.05E-05,0
-0.251147406,Kristy Callahan,0.000334093,0
-0.249222905,Cynthia Blankenship,0.000311743,0
-0.247298403,Bina Bava,0.000351515,0
-0.245373902,Michael Townsend,7.58E-05,0
-0.243449401,Christopher Cardenas,0.00021986,0
-0.2415249,Michael Khatri,7.99E-05,0
-0.239600399,Terence Joyce-Byrne,5.38E-05,0
-0.237675897,Henry Fox,0.000732562,0
-0.235751396,Joseph White,0.002442991,0
-0.233826895,Mr Simon Brown,0.000194387,0
-0.231902394,Katie Green,0.000227856,0
-0.229977893,Carl Thomas,0.001858464,0
-0.228053392,Diya Shroff,0.000311174,0
-0.22612889,Harsh Master,0.291775337,0
-0.224204389,Gordana Jungfer,0.586463467,1
-0.222279888,Zdenka Anders-Bender,0.003054202,0
-0.220355387,Chaitaly Chandran,0.000666103,0
-0.218430886,Charan Doshi,0.001077035,0
-0.216506384,Paula Whittaker,0.000148761,0
-0.214581883,Brett Wood-Clayton,0.000630524,0
-0.212657382,Ryan Fowler,0.99718185,1
-0.210732881,Dr Rosemary Franklin,0.00037874,0
-0.20880838,Troy Martinez,0.996530906,1
-0.206883878,Jessica Nelson,0.003968498,0
-0.204959377,Hassan Kade,0.001305463,0
-0.203034876,Dr Laura Warren,0.001169749,0
-0.201110375,Josephine Porter,0.003281242,0
-0.199185874,Amanda Harding,0.925849176,1
-0.197261372,Dustin Petersen,0.00013085,0
-0.195336871,Harsh Yogi,0.996741692,1
-0.19341237,Bryan Dodd,0.000328708,0
-0.191487869,Jasmin Eigenwillig,0.000312123,0
-0.189563368,Larry Mitchell,0.001113416,0
-0.187638866,Eesha Kumar,0.000228984,0
-0.185714365,Dr Leonard Hewitt,6.78E-05,0
-0.183789864,Paul Burgess,0.000107055,0
-0.181865363,Nandini Wadhwa,0.020764662,0
-0.179940862,Stephen Castro,7.54E-05,0
-0.17801636,Divya Lad,0.000365232,0
-0.176091859,Hilde Junck,0.998204871,1
-0.174167358,Upasna Balan,0.000128679,0
-0.172242857,Laila Schmiedt-Trupp,0.00103029,0
-0.170318356,Victor Peters,8.78E-05,0
-0.168393855,Mike Briemer,0.998225343,1
-0.166469353,Brian Lambert,0.000297474,0
-0.164544852,Leela Ramakrishnan,0.000366002,0
-0.162620351,Jolanthe Weimer,8.75E-05,0
-0.16069585,David Branch,0.00352633,0
-0.158771349,Ati Handa,0.011498324,0
-0.156846847,Mary Todd,0.002895428,0
-0.154922346,Daksha Deshmukh,0.000794864,0
-0.152997845,Saumya Pradhan,0.00076963,0
-0.151073344,Christine Mason,0.000105778,0
-0.149148843,Mrs Ruth John,0.030126968,0
-0.147224341,Scott Bryant,0.63554171,1
-0.14529984,Douglas Buchanan,8.37E-05,0
-0.143375339,Max Iyer,0.000201813,0
-0.141450838,Colleen Harmon,0.000479653,0
-0.139526337,Susan Ortiz,0.000136105,0
-0.137601835,Allan Morgan,0.997951247,1
-0.135677334,Juan Stephenson,0.003249529,0
-0.133752833,Jason Young,8.72E-05,0
-0.131828332,Anne Francis,8.55E-05,0
-0.129903831,Lesley Wilson,0.000211787,0
-0.127979329,Dr Marian Adams,0.000106858,0
-0.126054828,Mary Ford,0.649629864,1
-0.124130327,Kreszenz Heß,8.38E-05,0
-0.122205826,Linda Lin,5.56E-05,0
-0.120281325,Lydia Turner,8.55E-05,0
-0.118356823,Collin Martinez,8.46E-05,0
-0.116432322,Wendy Moran,9.03E-05,0
-0.114507821,Carla Harris,0.00048924,0
-0.11258332,Sarah Carter,0.999226299,1
-0.110658819,Laura Bauer,0.000118544,0
-0.108734317,Katrina Morris,4.37E-05,0
-0.106809816,Girik Kapur,0.000195202,0
-0.104885315,Univ.Prof. Vladimir Schönland,0.002257997,0
-0.102960814,Naveen Saini,0.002766878,0
-0.101036313,Dr Dominic Griffiths,0.000146979,0
-0.099111812,Azad Varkey,0.000117598,0
-0.09718731,Brandon Alvarado,0.000205826,0
-0.095262809,Angelica Lawson,0.009859302,0
-0.093338308,Kathleen Stone,0.000684593,0
-0.091413807,Theodore Bava,0.000133162,0
-0.089489306,Michelle Price,0.001002592,0
-0.087564804,Tim Rowe,0.009181308,0
-0.085640303,Henriette Niemeier,3.37E-05,0
-0.083715802,Mary Craig,0.002452774,0
-0.081791301,Marilyn Lambert,0.000382082,0
-0.0798668,Charles Brown,0.000129332,0
-0.077942298,Charles Wilson,0.999451651,1
-0.076017797,Anay Narayanan,0.093960931,0
-0.074093296,Jason Williams,0.000542305,0
-0.072168795,Daniel Kirk,0.000631932,0
-0.070244294,Karl-Hans Weihmann B.A.,0.028898898,0
-0.068319792,Carlos Garcia,0.000173176,0
-0.066395291,Univ.Prof. Kasimir Krein B.A.,0.000269311,0
-0.06447079,Kristiane Schulz,0.00331306,0
-0.062546289,Leigh Winter,0.997970311,1
-0.060621788,Christopher Gibson,7.75E-05,0
-0.058697286,Lekha Gade,0.452870772,0
-0.056772785,Prof. Jerzy Kensy MBA.,0.00755889,0
-0.054848284,Manthan Raju,0.001548234,0
-0.052923783,Angela Walter,0.004197007,0
-0.050999282,Ishita Walia,0.018360891,0
-0.04907478,Erika Scott,0.000205447,0
-0.047150279,Herr Ben Walter B.Sc.,0.002322244,0
-0.045225778,Klaus Wilms-Heinrich,0.997335982,1
-0.043301277,Joseph Benjamin,0.000174863,0
-0.041376776,Frau Susan Röhricht,0.000158194,0
-0.039452274,Dennis Snyder,6.71E-05,0
-0.037527773,Tanish Kurian,0.009885479,0
-0.035603272,Juan Wilson,0.000203314,0
-0.033678771,Calvin Manning,0.000159182,0
-0.03175427,Timothy Russell,0.00514305,0
-0.029829769,Walburga Hoffmann-Knappe,0.000388319,0
-0.027905267,Joana Scheuermann,0.000132498,0
-0.025980766,Dr Nicola Lewis,0.013864528,0
-0.024056265,Laurenz Hermighausen-Jacobi Jäckel,0.000894415,0
-0.022131764,Keith Moore,0.05005003,0
-0.020207263,Frederick Owen,0.999526543,1
-0.018282761,Chad Kelly,0.000146543,0
-0.01635826,Jalsa Sampath,0.003305217,0
-0.014433759,Lilian Scholz,0.99940712,1
-0.012509258,Stephen Bell,0.00012061,0
-0.010584757,Dipl.-Ing. Maya Stolze MBA.,0.000173909,0
-0.008660255,Gregory Bates,0.000537589,0
-0.006735754,H.-Dieter Ullrich B.Eng.,0.000148901,0
-0.004811253,Sarah Page,0.00057834,0
-0.002886752,Chanakya Karpe,0.000235505,0
-0.000962251,Ivonne Schmidtke,0.99799244,1
0.000962251,Dipl.-Ing. Hajo Kostolzin B.Eng.,5.67E-05,0
0.002886752,Aimee Morgan,0.012830523,0
0.004811253,Danielle Hubbard,0.000907443,0
0.006735754,David Boyle,0.012143105,0
0.008660255,Carolyn Wallace DVM,0.36066419,0
0.010584757,Aryan Cherian,0.009452354,0
0.012509258,Angela Harvey,7.49E-05,0
0.014433759,Madhav Kala,9.72E-05,0
0.01635826,Laban Kara,0.001360836,0
0.018282761,Dawn Wilson,9.41E-05,0
0.020207263,David Oommen,0.000129835,0
0.022131764,Kyle Young,0.00276418,0
0.024056265,Brandon Rhodes,9.03E-05,0
0.025980766,Volkhard Tröst,0.00318735,0
0.027905267,Rita Duffy-Little,0.000189554,0
0.029829769,Tassilo Junitz B.A.,0.998023047,1
0.03175427,James Vasquez,0.000102044,0
0.033678771,Prof. Wolf-Dieter Schuchhardt,9.02E-05,0
0.035603272,Unni Keer,0.000197565,0
0.037527773,Rudolph Wernecke,0.000234499,0
0.039452274,Dr Rosemary Jones,0.000725024,0
0.041376776,Gregory Villegas,9.37E-05,0
0.043301277,Jalsa Ratta,0.002531268,0
0.045225778,Danielle Jenkins,0.000720123,0
0.047150279,Ms Valerie Price,0.009643283,0
0.04907478,Veer Pingle,0.000188298,0
0.050999282,Anusha Das,0.000286042,0
0.052923783,John Madden,0.002003689,0
0.054848284,Miss Helen Browne,0.000154239,0
0.056772785,Daniel Stewart,0.999207813,1
0.058697286,Jeanne White,0.000378943,0
0.060621788,Ing. Lukas Sager,0.000119666,0
0.062546289,Abha Vora,8.64E-05,0
0.06447079,Richard Graves,9.53E-05,0
0.066395291,Jacob White,7.61E-05,0
0.068319792,Hector Weeks,8.78E-05,0
0.070244294,Todd Rosario,7.31E-05,0
0.072168795,Vincent Marquez,0.005375108,0
0.074093296,Advaith Sangha,0.997671877,1
0.076017797,Aarna Ramanathan,0.003643421,0
0.077942298,Upasna Ganesan,0.000257025,0
0.0798668,Megan Smith,0.000677484,0
0.081791301,Minna Kroker-Hartmann,0.000105541,0
0.083715802,Ricky Todd,0.000160344,0
0.085640303,Todd Bradley,0.000289447,0
0.087564804,Adam Baker,0.009616198,0
0.089489306,Mandy Hammond-Parkinson,0.003317199,0
0.091413807,Mrs Lorraine Forster,0.000109464,0
0.093338308,Laura Foley,4.34E-05,0
0.095262809,Ekaraj Deshmukh,0.000148409,0
0.09718731,Kimberly Rich,4.34E-05,0
0.099111812,Martin Chambers,0.001643741,0
0.101036313,Brandon Fisher,7.18E-05,0
0.102960814,Thomas Taylor,0.000111796,0
0.104885315,Hans-Martin Stolze,0.000680249,0
0.106809816,Daniel Johnson,0.000122249,0
0.108734317,Marian Mende B.A.,0.000136869,0
0.110658819,Michael Ayala,0.999830789,1
0.11258332,Steven Hill,0.001017238,0
0.114507821,Dayamai Sarin,0.013216051,0
0.116432322,William Manne,9.14E-05,0
0.118356823,Ekantika Memon,0.000485608,0
0.120281325,Andrea Miles,0.000154026,0
0.122205826,Clare Murray,0.000800551,0
0.124130327,Ian Rodriguez,0.999320007,1
0.126054828,Timothy Romero,0.051080026,0
0.127979329,Ruth Rogers,0.000183843,0
0.129903831,Dwayne Collins,0.004333744,0
0.131828332,Jack Luna,0.000547358,0
0.133752833,Andrea Cook,0.000201411,0
0.135677334,Rosa-Maria Ernst,0.000222022,0
0.137601835,Jake Davies-Pearson,0.000231603,0
0.139526337,Ingbert Fritsch,0.000210985,0
0.141450838,Kelli Horn,0.000410518,0
0.143375339,Dr Aaron Bailey,0.000190527,0
0.14529984,Ekalinga Vaidya,0.000267777,0
0.147224341,Witold Stahr,0.000208111,0
0.149148843,Klaus-Werner Löwer,0.000150757,0
0.151073344,Rachel Sparks,0.093952914,0
0.152997845,Herr Lambert Budig,0.001342833,0
0.154922346,Irmela Hahn,0.000265478,0
0.156846847,Waida Seth,7.33E-05,0
0.158771349,Nicole Li,0.056533224,0
0.16069585,Dimitri Zimmer,4.67E-05,0
0.162620351,Jessica Stewart,4.00E-05,0
0.164544852,Stacy Bishop,0.000999121,0
0.166469353,Marcus Green,0.999316649,1
0.168393855,Charlie Johnson-Wilson,3.25E-05,0
0.170318356,Brittney Mullins,0.002396804,0
0.172242857,Isha Chakraborty,0.001907344,0
0.174167358,Gerald Christensen,6.55E-05,0
0.176091859,Cassandra Mcdonald,5.85E-05,0
0.17801636,Laura Bentley,8.41E-05,0
0.179940862,Jacob James,7.14E-05,0
0.181865363,Angela Smith,0.000290092,0
0.183789864,Austin Kramer,0.071904,0
0.185714365,Norman Gray,0.000165965,0
0.187638866,David Dennis,0.000483549,0
0.189563368,Dr Nathan McDonald,0.005026411,0
0.191487869,Kritika Sura,0.000235418,0
0.19341237,Halil Noack,6.11E-05,0
0.195336871,Andrej Heser,0.000604826,0
0.197261372,Dr Shane Power,0.000124499,0
0.199185874,Anna Harrison,0.064040639,0
0.201110375,Michael Dixon,7.30E-05,0
0.203034876,Jose Salazar,0.001917641,0
0.204959377,Alexis Brooks,0.000910122,0
0.206883878,Dr. Ferdi Martin MBA.,0.000101561,0
0.20880838,Grit Ruppert B.Eng.,0.000119018,0
0.210732881,Champak Kade,0.001603766,0
0.212657382,Nancy Montgomery,4.98E-05,0
0.214581883,Jason Ponce,0.000117831,0
0.216506384,Jimmy Smith,0.000201411,0
0.218430886,Kenneth Mclean,0.256176192,0
0.220355387,Ryan Kant,0.000129775,0
0.222279888,Jean May,9.18E-05,0
0.224204389,Roberta Warren,0.000577691,0
0.22612889,Nandini Atwal,0.001262801,0
0.228053392,Bhavini Jani,0.000287989,0
0.229977893,Michael Rice,0.164479457,0
0.231902394,Debra Roy,5.88E-05,0
0.233826895,Nina Fritsch,0.06140339,0
0.235751396,James Parker,7.47E-05,0
0.237675897,Marleen Kitzmann,0.000590234,0
0.239600399,Wigbert Tröst,0.000359861,0
0.2415249,Mr Bruce May,0.000103453,0
0.243449401,Darika Bala,0.000236575,0
0.245373902,Ing. Gitte Hein,0.000298727,0
0.247298403,Justin Newman,0.000128753,0
0.249222905,Raymond Morrison,0.000379406,0
0.251147406,David Francis,3.11E-05,0
0.253071907,Annekatrin Dehmel,0.000306531,0
0.254996408,Olivia Smith,0.006783039,0
0.256920909,Faraj Lad,0.001792598,0
0.258845411,Marie-Theres Birnbaum,0.997326562,1
0.260769912,Ilhan Kranz,0.003136102,0
0.262694413,Jeremiah Franklin,0.000174293,0
0.264618914,Ben Haering,0.000152302,0
0.266543415,Jean Stewart,0.000119333,0
0.268467917,Maanas Wagle,0.001455317,0
0.270392418,Pooja Gokhale,5.65E-05,0
0.272316919,Anette Hövel,0.003128293,0
0.27424142,Louis Phillips,0.999255138,1
0.276165921,Yashoda Balay,9.56E-05,0
0.278090423,Peter Reyes,3.95E-05,0
0.280014924,Miss Michelle Collins,6.82E-05,0
0.281939425,Laura Robinson,0.001480501,0
0.283863926,Herr Hans Peter Jäkel B.A.,0.000157121,0
0.285788427,Melissa Jackson,5.97E-05,0
0.287712929,Matthew Morgan,0.00486417,0
0.28963743,Sarah Rosales,0.000186239,0
0.291561931,Freya Mies,0.000580138,0
0.293486432,Erica Siering B.Eng.,0.025283062,0
0.295410933,Grit Barth,0.999826081,1
0.297335435,Emma Kennedy,0.003540823,0
0.299259936,Dr Charlie Fowler,0.000543005,0
0.301184437,John Morse,0.003616902,0
0.303108938,Lauren Webb,8.24E-05,0
0.305033439,Faruk Binner,0.102735888,0
0.30695794,Susan Trevino,0.000295251,0
0.308882442,John Fox,0.000407239,0
0.310806943,Daniel Coleman,0.000311641,0
0.312731444,Dr. Reimar Bolander,0.000780998,0
0.314655945,Rebecca Williams,2.11E-05,0
0.316580446,Johnny Bray,0.000215532,0
0.318504948,Hemang Batta,0.000131154,0
0.320429449,Dipl.-Ing. Emilie Rädel,8.83E-05,0
0.32235395,Tamara Boyer,0.001135073,0
0.324278451,Samantha Johnson,0.001481237,0
0.326202952,Christopher Prince,0.958491589,1
0.328127454,Ruth Jackson,0.000992814,0
0.330051955,Ladli Bhat,0.001345047,0
0.331976456,Falguni Viswanathan,0.022949106,0
0.333900957,Bryan Good,0.000114416,0
0.335825458,Lauren Hayes MD,0.998874254,1
0.33774996,Indrajit Wali,0.000347737,0
0.339674461,Olivia Jones,0.001166812,0
0.341598962,Garry Herbert,0.000305301,0
0.343523463,Darika Rana,8.56E-05,0
0.345447964,Marie-Theres Tlustek-Gnatz,0.000126934,0
0.347372466,Danielle Silva,0.000171186,0
0.349296967,Valeria Wesack-Beckmann,0.00011054,0
0.351221468,Lucy Clark-Lynch,0.999437318,1
0.353145969,Tomislav Metz-Wirth,0.000298727,0
0.35507047,Stephanie Chapman,0.000264084,0
0.356994972,Priya Bains,0.000196344,0
0.358919473,Terence Wood,8.18E-05,0
0.360843974,Carrie Gomez,0.00257652,0
0.362768475,Dierk Binner-Jopich,0.000212187,0
0.364692976,Qarin Rajagopal,0.002209774,0
0.366617478,Dr. Birte Ernst MBA.,0.000130656,0
0.368541979,Gary Hodgson,0.000394101,0
0.37046648,Nitesh Tiwari,0.001049143,0
0.372390981,Brian Hardy,0.000102549,0
0.374315482,Ekta Soni,0.000397945,0
0.376239983,Aachal Wagle,8.39E-05,0
0.378164485,Graham Knowles,0.001413292,0
0.380088986,Fitan Sankaran,0.002848044,0
0.382013487,Randy Serrano,0.001862902,0
0.383937988,Kristen Lopez,0.000145159,0
0.385862489,Lidija Schacht,0.998799537,1
0.387786991,Sharon Erickson,0.000241899,0
0.389711492,Justin Vasquez,0.000145278,0
0.391635993,Aarini Desai,0.000863037,0
0.393560494,Kazim Ackermann,4.08E-05,0
0.395484995,Patricia Carr,0.000929259,0
0.397409497,Katrina Hammond,0.000306299,0
0.399333998,Horst-Dieter Schuster,0.000274333,0
0.401258499,Alexa Ziegert B.A.,5.82E-05,0
0.403183,Gerald Harris,0.000504014,0
0.405107501,Bhanumati Majumdar,0.002369353,0
0.407032003,Augustin Nerger-Gutknecht,0.000130496,0
0.408956504,Philip Kelly,0.000445341,0
0.410881005,Christopher Stephens,0.002138288,0
0.412805506,Samantha Wade,0.000209929,0
0.414730007,Fariq Andra,0.000588516,0
0.416654509,Kelly Baker-Moore,0.000507672,0
0.41857901,Wayne Burton,0.014813378,0
0.420503511,Jost Tintzmann-Käster,7.50E-05,0
0.422428012,Nathan Harris,0.000204532,0
0.424352513,Jagrati Chana,0.000369443,0
0.426277015,Ahmed Jähn,0.000306325,0
0.428201516,James Alvarez,0.000188223,0
0.430126017,Hector Woodard,0.001397362,0
0.432050518,Christopher Snyder,6.60E-05,0
0.433975019,Miss Diane Harvey,0.001902231,0
0.435899521,Sean Walker,0.000155304,0
0.437824022,Ruth Gotthard-Karz,0.00204789,0
0.439748523,Tatjana Rudolph,0.003916972,0
0.441673024,Elizabeth Fernandez,0.001523109,0
0.443597525,Vitali van der Dussen B.Eng.,0.000114157,0
